recordtype,borough,X_d12,X_d3,X_d4,X_d5,X_d6,X_e1,X_e2,X_e3,X_e4,X_e5,X_f1,X_f2,X_f3,X_f4,X_f5,X_f6,X_g12,X_g3,X_g4,X_g5,X_g6,X_h,X_i,X_j1,X_j2,X_j3,Sex,Age,X_1e,X_1f,X_2,X_3,X_4a,X_5,X_6,PlaceofBirth,X_7b,X_7c,X_8,X_9a,X_9c,X_10a,X_10b,X_11b,X_11c,X_12b,X_12b2,X_13,X_14,X_15b,X_15c,X_18a,X_19a,X_20,X_21,X_22a,X_23a,X_23b,X_23c,X_24a,X_24b,X_25a,X_25c,X_26a,X_26c,X_27,X_28a1,X_28a2,X_28b1,X_28b2,X_28c,X_28d1,X_28d2,X_28e1,X_28e2,X_30a,X_29,X_31a1,X_31a12,X_31b,X_32a,X_32b,X_34,X_33,X_35a,X_35b,X_35c,X_36a,X_36b,X_37a,X_37b,X_38a,X_39,Welfare,X_52a,X_52b,Health,X_54b,X_53b1,X_53b2,X_53b3,X_53b4,X_53b5,X_55a,X_55b,X_55c,X_55d,X_55e,X_56a,X_56b,X_56c,X_57a,X_57b,X_58,csrr,scr,tsc,ybr,hcr,npr,mgrent,hhinc,hhiwages,hhincf,hhiint,hhiss,hhincdis,hhissi,hhincva,sub,under6,under18,hhweight,seqn,FW1,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW19,FW20,FW21,FW22,FW23,FW24,FW25,FW26,FW27,FW28,FW29,FW30,FW31,FW32,FW33,FW34,FW35,FW36,FW37,FW38,FW39,FW40,FW41,FW42,FW43,FW44,FW45,FW46,FW47,FW48,FW49,FW50,FW51,FW52,FW53,FW54,FW55,FW56,FW57,FW58,FW59,FW60,FW61,FW62,FW63,FW64,FW65,FW66,FW67,FW68,FW69,FW70,FW71,FW72,FW73,FW74,FW75,FW76,FW77,FW78,FW79,FW80,IL30PER,IL50PER,IL80PER,year,sba,geo_id2,sba.name,Evicted.Displaced,race.ethnicity,postpone.health,service.interruptions
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,1,Female,25-34,No,White,1,4,2017,2,Other housing reason,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,7,2,3,2,9,2,5,4,1,2,1,1,2,1,120,2,9999,9999,2,9999,3,99999,3800,1,2,2,3800,1,9,2,2,2,1,2,2,2,1,9,2,2,No,2,5,Good,2,No,No,No,No,No,No,No,No,No,No,4,2,4,9,9999,2012,80,3,16,7,Marriedw.AdultsOnly,4,3920,"25,000 - 39,999",269000,9999999,9999999,9999999,9999999,9999999,9999999,8,1,No,19652692,259147,19652692,38951812,5126887,21999372,31862656,19652420,20037286,18728148,5778437,21323462,38189472,16382658,19604100,6115268,38959392,5181429,34466428,5546877,29928476,6166505,32440392,6163437,18323040,22167448,31174912,18993794,6255672,17544528,20395940,21746300,29630904,23704660,5835629,29986078,20523674,21368706,17911112,19477052,20897322,5972581,31378804,5418881,19665036,37274816,5768788,34290832,20053774,19464924,20803864,5750417,17788000,34169264,18254276,6280859,32111908,19276112,20868116,5797021,21280124,31988656,5568357,19364124,29802056,23430832,5983972,17455712,20482172,17310964,32772528,6216868,32792142,19758224,6333697,30253092,6709595,20224128,19747356,17179892,22812702,16978004,27200,45300,72500,2017,208,3604006,North Crown Heights / Prospect Heights,No,White,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,1,Female,35-44,No,White,1,9,2014,2,Other housing reason,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,6,2,3,2,9,2,4,3,1,2,1,1,2,1,120,2,9999,9999,2,9999,3,99999,3100,2,2,2,3100,1,9,2,2,2,1,1,2,2,0,3,1,1,No,2,3,VG,2,No,No,No,No,No,No,No,No,No,No,1,4,4,9,9999,2014,80,3,16,7,Marriedw.KidsOnly,3,3220,"25,000 - 39,999",186000,9999999,9999999,9999999,9999999,9999999,9999999,8,2,Yes,26969382,433280,26969382,41264812,8834130,30059044,37974400,26313972,32871548,24032688,8184192,32122020,35695740,27565644,25838944,9274754,42479640,10492035,38518188,7907967,47325416,8330074,44042916,9971400,21055464,31603168,40867304,27249292,8423660,26330964,24442900,27597592,41638788,31570764,8015848,47901564,24013024,30579070,24095692,24547424,28805092,8481050,42034464,8736288,25852232,43702876,8923132,41152996,26267108,27789508,25852482,8267789,27822752,46120644,28619144,7748345,47764512,30217204,23575396,8632880,26667832,51225992,6748268,24938882,42154328,32583172,6972086,29368448,25599376,28819408,41011436,9300567,51172260,24515988,9341716,45633292,6984991,34802164,24373676,28056212,26154014,26511176,24500,40800,65250,2017,208,3604006,North Crown Heights / Prospect Heights,No,White,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,2,2,Male,35-44,No,Black,1,4,2016,2,Commuting Reasons,US,98,98,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,4,2,9,2,3,2,2,2,1,1,3,1,200,1,100,9999,2,9999,3,99999,1500,2,2,2,1500,0,5,2,1,2,4,1,1,1,1,9,2,2,No,2,3,Fair,2,No,No,No,No,No,No,No,No,No,No,2,1,2,9,9999,9999,30,3,16,9,Malew.AdultsKids,3,1800,"25,000 - 39,999",67200,9999999,9999999,9999999,9999999,9999999,9999999,8,1,Yes,22790834,917377,22790834,23650452,24438908,21024016,39878752,6865232,24373052,39148256,21208776,23849372,22817460,6895651,22348280,38921792,22101908,20242172,6426328,43376236,5959317,37938856,7410782,39906328,6902373,37179668,7631644,23175324,21589712,40658564,21975030,6428142,23072446,21882992,22409996,36495592,24412196,6666098,44457808,21190246,27043348,18532852,28286320,23125192,6121100,37839480,6190397,26417264,38390580,6449548,35138088,26113764,19935976,31694372,5737431,26253582,36729236,23886586,6338921,38609276,20711372,21305440,7404937,22981512,39848852,6167522,25005824,38535324,22964334,6928034,23473572,25409394,21676712,38410416,6589859,36221556,23243258,5897759,42656048,6616339,23215136,21201292,24500,40800,65250,2017,208,3604006,North Crown Heights / Prospect Heights,No,Black,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,8,1,4,1,Female,25-34,No,White,1,4,2015,2,Wanted this neighborhood/ better services,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,3,2,9,2,2,2,1,2,1,1,4,1,65,2,9999,9999,2,9999,2,99999,2400,1,2,2,2400,1,9,2,2,1,2,1,1,2,1,9,1,2,No,2,3,Excellent,2,No,No,No,No,No,No,No,No,No,No,3,2,2,9,9999,2010,30,2,16,10,SolelyMarried,2,2465,"25,000 - 39,999",140000,9999999,9999999,9999999,9999999,9999999,9999999,8,1,No,23569316,810755,23569316,23313530,22450216,23091432,24207716,37846028,7680397,24012780,41783416,22397416,23466976,26449092,6089614,24154108,39157912,21903892,25231406,7522369,35091856,7824829,38185192,7566822,37153556,7481097,37835672,7791329,21113968,25864716,43952364,20845392,7547627,21680296,26898614,22984980,35269032,24299484,6641444,41273288,20690386,25008276,26647700,21643472,22046344,6981984,48054908,6464792,24651748,41610108,5799772,53082576,22567884,22359064,22470888,7623160,22701776,41594472,21419648,7277315,41363208,20919422,28564124,6167959,23728930,35841000,10211163,19428076,42686000,21921354,8852518,20086086,24707488,23021646,43441776,7627902,39627524,23978788,6717926,42327408,6487473,22483456,21800,36250,58000,2017,208,3604006,North Crown Heights / Prospect Heights,No,White,No,No
1,2,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,8,8,8,8,8,2,1,1,4,1,Female,25-34,No,Black,1,4,2016,2,Commuting Reasons,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,5,1,2,2,9,2,3,2,1,2,1,1,2,1,35,2,9999,9999,2,9999,3,99999,1450,2,2,2,1450,1,9,2,2,2,1,1,2,2,1,9,1,2,No,2,2,Excellent,2,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,1,4,4,9,9999,2014,80,11,16,1,SoleFemale,1,1485,"40,000 - 54,999",34000,9999999,9999999,9999999,9999999,9999999,9999999,8,1,No,18628144,939172,18628144,5578177,18717880,17110704,20498030,17574512,20254052,32142828,5543382,18572422,28744580,19755990,18732188,18457736,5628084,17711736,28046520,17018288,21261000,5554759,33372888,6909093,31548084,5617601,28699108,5818116,29346380,5336671,20662348,21081884,28448240,17182156,6468394,16595754,17728232,18148158,34112896,21845040,4701423,28697666,20156924,20567564,16411803,20699918,17143772,5682866,36121384,5789432,16023654,33791236,5457050,32382016,20875812,18253108,19274524,5475303,19390478,29356216,15780891,6513171,26368316,21146342,16840720,6129060,18568712,30059684,6051957,21711692,24984848,16782832,6398256,19366156,22979080,17598420,25855584,5492574,34345432,16586454,5883219,29876942,19050,31750,50750,2017,208,3604006,North Crown Heights / Prospect Heights,No,Black,Yes,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,2,Female,35-44,No,White,1,4,2015,2,Wanted better quality housing,US,9,7,3,1,9,9,9,1,2,200000,9,900000,1,2015,375,1,3,10,1,4,2,9,2,3,3,1,1,1,1,2,1,90,2,9999,9999,2,9999,3,99999,99999,9,9,3,99999,0,2,3,2,2,1,1,2,2,1,9,1,2,No,2,2,Excellent,2,No,No,No,No,No,No,No,No,No,No,3,1,1,9,9999,9998,2,2,2,9,Femalew.Kids,2,99999,"25,000 - 39,999",230000,9999999,9999999,9999999,19000,9999999,9999999,8,1,Yes,26298010,716134,26298010,8323873,45654960,7669826,26369492,23404696,33949644,22757380,28945164,44634532,7396828,24999776,50827540,24846392,26705496,28165580,7185173,25143072,44086652,27168626,26446660,8024166,41313608,8087548,40877748,8584383,42329556,7570550,46658648,7666656,24758988,26913434,40180276,29924664,7589689,28765294,25646280,28642756,41522780,26114538,7576824,45757304,31493328,24722488,24848548,28998228,26190562,8001790,43847324,6971407,26369678,41584448,7605354,47653216,25567128,27603244,25254460,7919553,24759990,44060052,29253836,7118802,50242708,23494632,27655020,8100168,28336420,41568008,8718878,29668576,40597356,25797802,6637260,28509688,25878796,26942734,44867512,7937975,41329200,26713312,21800,36250,58000,2017,208,3604006,North Crown Heights / Prospect Heights,No,White,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,4,1,Male,55-64,Yes,White,1,4,2016,2,Change in Employment Status,PR,10,10,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,3,2,9,2,2,2,2,2,1,2,2,1,50,1,40,9999,2,9999,3,99999,1200,2,2,1,220,0,5,2,1,2,1,4,1,2,0,2,1,2,Yes,2,2,Good,2,No,No,No,No,No,No,No,No,No,No,2,4,4,9,9999,9998,30,1,16,7,SoleMale,1,1290,"less than 10,000",9999999,9999999,9999999,9999999,9999999,9000,9999999,8,1,No,24919578,563338,24919578,26258268,38409044,7881054,39598568,28818004,6858294,44748796,6897544,26027092,24279996,27508374,26687976,24414350,34933756,8773427,24452176,36895836,25677172,22955976,25520150,7396183,24496684,38925152,27294022,23721872,7432756,42892688,7700816,39102808,7957795,38031568,7418699,42023840,7264258,24960872,26260274,37111356,25407832,7665464,25228232,21980804,27855902,34455904,26459010,6870351,43169232,25421178,25640596,24726064,25653980,24286632,6953713,43460968,7281545,24596268,42843692,7012681,39628100,25187676,26722720,24940812,7698193,24280852,34537036,27022062,7535732,37584480,26718276,22312336,7985857,26756628,37371984,7786147,22879802,40231196,23073852,8139484,22752740,23352722,19050,31750,50750,2017,208,3604006,North Crown Heights / Prospect Heights,No,Hispanic,No,No
1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,Male,35-44,No,White,1,4,2014,2,Change in Employment Status,US,7,7,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,8,2,3,2,9,2,4,3,1,2,1,1,2,1,100,1,50,9999,2,9999,3,99999,1250,2,2,2,1250,8,8,8,8,8,8,8,8,8,8,8,8,8,No,8,8,NotReported,8,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,8,8,8,9,9999,9999,30,2,16,8,SoleMale,1,1400,"40,000 - 54,999",9999999,20000,15000,9999999,9999999,9999999,9999999,8,1,No,20509436,493765,20509436,23842202,18936222,39592636,5589212,34570376,20917908,5751701,35510572,6577206,22882708,16880198,20534272,21722056,23709722,30760940,6315987,19832468,31775408,21372312,20477692,21648698,5521542,23110304,33153884,19770064,22493804,5404911,36001680,6587336,31164260,7207105,34761580,5373589,36458116,6539981,19064400,20208956,36439360,21697896,5572251,19994592,20865764,21959436,35247748,20943164,6079577,34905552,21772248,20347386,18448682,21118952,19449632,6576976,33625420,5788747,21831216,35513752,6393953,34006864,19238296,20572368,18673228,6935047,21877272,30852058,21720566,5335643,33465428,22375582,20140604,5984026,22614904,30341700,7044006,21282730,34993688,18246732,7046436,17525788,19050,31750,50750,2017,208,3604006,North Crown Heights / Prospect Heights,No,White,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,1,Female,65+,No,White,1,9,2014,2,To be close to Relatives,US,9,9,1,1,9,9,9,3,8,400000,9,370000,1,2016,350,1,1,3,1,2,2,9,2,5,3,1,2,1,1,2,1,408,1,200,9999,1,1500,3,99999,99999,9,9,3,99999,1,9,1,2,1,1,1,2,8,1,9,2,1,No,2,2,Excellent,2,No,No,No,No,No,No,No,No,No,No,2,4,4,9,9999,2015,1,12,1,9,SoleFemale,1,99999,"25,000 - 39,999",9999999,9999999,450,9999999,68400,9999999,9999999,8,1,No,26792730,21572,26792730,27881968,7964850,25243360,26083792,27117508,51297844,7803207,43633272,28739880,7883244,48985672,7444416,27558484,24339932,22994660,25864978,30572126,39982928,8005147,28644692,46785676,27013022,25949580,29432714,8475365,24698518,49848512,24969820,27501736,7547060,44511456,7627767,42585440,9423028,41855224,8964723,42746232,9113052,22329300,33040896,43806852,24739204,7988468,24393888,30525134,29060116,43416768,23008228,9660447,38356948,36661444,23601250,30899346,23893912,28746988,7503756,43163016,7121245,24818704,53253296,7542204,48928128,23972416,29920906,26689500,7874440,27070676,48377724,28701868,8267585,44732392,26085870,24271972,8544931,23611886,50427536,7419557,27139336,42459932,19050,31750,50750,2017,208,3604006,North Crown Heights / Prospect Heights,No,White,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,1,Male,35-44,No,White,1,4,2014,2,Wanted better quality housing,US,9,9,1,1,9,9,9,3,8,40000,9,320000,1,2016,350,1,1,3,1,2,2,9,2,7,5,1,2,1,1,2,1,408,1,200,9999,1,1500,3,99999,99999,9,9,3,99999,1,9,1,2,1,1,1,2,2,1,9,2,1,No,1,3,Excellent,2,No,No,No,No,No,No,No,No,No,No,2,4,4,9,9999,2002,1,12,1,9,Marriedw.KidsOnly,4,99999,"25,000 - 39,999",250000,9999999,9999999,9999999,9999999,9999999,9999999,8,3,Yes,19710156,386988,19710156,23473104,5005476,21821940,18639972,18767630,35548672,5852134,34459656,20559302,7069569,26821820,5728705,21241180,21419996,19741388,19712080,19698338,30361224,5487794,22412628,33258188,18652484,21289288,19362400,5775246,20996584,29464484,21429044,21537588,5423405,41712400,5516206,29261048,6094901,37457888,5591799,31540010,5813091,21612846,20250416,29301896,20691436,5891864,21362676,19060852,19970152,32334174,21668466,5858121,31753096,19971836,18054714,21193492,20342764,18631012,5990434,38679844,5764819,18979950,33825956,5868529,32133812,21255436,20755266,16918084,6701003,16951032,33152556,21601372,5751778,33305668,22406200,16427300,7348123,19063736,35422120,4881427,23557206,29363952,27200,45300,72500,2017,208,3604006,North Crown Heights / Prospect Heights,No,White,No,No
1,2,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,9,9,9,1,9,2,2,8,8,8,Female,25-34,No,Black,1,4,2014,2,Any other reason,OutsideUS,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,3,2,9,2,3,3,1,2,1,1,1,2,9999,9,9999,70,2,9999,2,99999,1750,2,2,2,1750,0,5,2,2,1,3,2,1,2,8,8,2,3,No,2,3,VG,2,No,No,No,No,No,No,No,No,No,No,1,1,2,1,2011,2011,30,2,16,9,Femalew.Adults,2,1820,"25,000 - 39,999",107000,9999999,9999999,9999999,9999999,9999999,9999999,8,1,No,22790834,284780,22790834,23650452,41719824,21024016,6842112,23439368,24373052,22932516,36205644,6985320,38951840,23543224,6545659,38921792,6473499,20242172,21940858,25409210,20346380,22224068,43193204,6846843,23566174,37179668,26056064,23175324,21589712,6975907,21975030,37465956,23072446,21882992,6563736,36495592,7150167,38852868,7627754,36174012,7920813,31637556,8284872,23125192,20898744,37839480,21135338,7737437,22488682,22020134,20583414,44578984,19935976,9283066,33440200,26253582,21515488,23886586,21642428,22616790,6066220,36370664,7404937,22981512,39848852,6167522,42687608,22573468,22964334,23653788,6875250,25409394,37004460,22500302,6589859,36221556,23243258,20136208,7318621,22589594,39630712,6209715,21800,36250,58000,2017,208,3604006,North Crown Heights / Prospect Heights,No,Black,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,4,2,Female,<25,No,MultiRace,1,1,2015,2,Any other reason,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,3,2,9,2,3,3,1,2,1,1,2,1,35,2,9999,9999,2,9999,3,99999,1832,2,2,2,1832,1,9,3,2,2,2,2,2,2,1,9,2,2,No,2,3,Excellent,2,No,No,No,No,No,No,No,No,No,No,2,4,4,9,9999,2015,30,2,16,9,Femalew.Adults,2,1867,No Income,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8,1,No,24919578,587697,24919578,26258268,38409044,26907600,6794040,28818004,23415682,26213238,40201832,7623159,41448548,27508374,7816727,41677904,5993685,29954356,24452176,21613080,25677172,22955976,43565620,7396183,24496684,38925152,27294022,23721872,25377016,7359222,26292232,39102808,27169612,22278376,7418699,42023840,7264258,42610876,7691456,37111356,7441782,44677600,7389178,21980804,27855902,34455904,26459010,6870351,25287948,25421178,25640596,42210032,25653980,7113390,40529208,25458848,24860750,24596268,25097254,23942792,6799107,42998052,7826904,24940812,44868360,7111697,34537036,27022062,25728598,22016480,7825602,22312336,46544984,26756628,6412018,45380992,22879802,23566890,6758175,27789936,38841356,6839854,21800,36250,58000,2017,208,3604006,North Crown Heights / Prospect Heights,No,MultiRace,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,8,2,4,2,Male,25-34,Yes,White,1,4,2016,2,Commuting Reasons,US,13,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,6,2,3,2,9,2,2,2,1,2,1,1,2,3,9999,2,9999,9999,2,9999,3,99999,1050,2,2,2,1050,1,9,2,2,2,1,4,2,2,1,9,2,2,No,2,3,Excellent,2,No,No,No,No,No,No,No,No,No,No,1,4,4,9,9999,2015,80,11,16,9,Malew.Adults,2,1050,"25,000 - 39,999",96000,9999999,9999999,9999999,9999999,9999999,9999999,8,1,No,26519844,665444,26519844,8356161,22172884,49351224,26562864,7040012,27193616,23970360,25044440,48759588,7272031,42834496,26564316,7028689,46404648,7550922,27579396,27541032,25846316,22160030,28436644,42481096,7607238,27681350,38280608,25643110,28190348,24172370,7870241,26211664,42911224,23533866,28772580,8200038,42889268,7201820,49497152,7094614,43685124,8322869,40678764,7364506,25192540,25461436,37134044,29852752,7267250,26449914,26092144,23076220,43152624,28418196,7966887,40783864,26207596,22847940,29967714,24502292,29821350,7367637,42778000,7987599,26596172,40245428,6902462,43358712,23584142,24338564,26928928,7712740,27147224,41336764,26747340,7512047,42786280,22527992,28818252,7297446,23710938,42231136,21800,36250,58000,2017,208,3604006,North Crown Heights / Prospect Heights,No,Hispanic,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,2,Male,55-64,No,Black,1,4,2015,2,"Evicted, displaced, landlord harassment",US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,6,2,3,2,9,2,2,2,1,1,1,1,2,1,30,2,9999,9999,2,9999,3,99999,1300,2,2,2,1300,1,9,2,2,2,1,2,2,2,1,9,1,3,No,2,3,VG,2,No,No,No,No,No,No,No,No,No,No,4,2,2,9,9999,9999,80,11,16,9,SolelyMarried,2,1330,"25,000 - 39,999",45000,9999999,9999999,9999999,9999999,9999999,9999999,8,1,No,26427208,476372,26427208,8262697,26735656,45087544,26147768,6859056,34060404,23344780,28771336,44934152,7418776,43257656,29772302,7138191,46072288,8238582,24401680,26003102,25429672,26781926,27004844,46856864,7158965,27708754,41390176,29328972,25264332,25842912,7968987,26363772,41871400,26842338,24122328,8760098,43752292,8464029,43965868,8482546,41919388,7588368,44686640,7773362,32209628,24581424,42503400,28719856,7842237,27354048,25757152,24008400,46021952,24181868,7526982,47853272,25521280,27683080,25292324,27241626,24749528,7639810,50299056,7115512,29902204,40124488,8104175,47555824,28763224,24531998,29421220,8802857,23883562,43110084,23158072,8298972,44762008,26840916,26631520,7876569,24496986,46068436,21800,36250,58000,2017,208,3604006,North Crown Heights / Prospect Heights,Yes,Black,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,1,2,4,2,Female,45-54,No,Black,1,7,2014,1,Other Family Reason,US,7,7,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,5,8,2,2,9,2,4,4,1,2,1,1,2,1,85,1,30,9999,2,9999,2,99999,1650,4,2,2,1650,8,8,8,8,8,8,8,8,8,8,8,8,8,No,8,2,NotReported,8,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,5,3,1,9,9999,9999,80,11,16,9,SoleFemale,1,1765,"40,000 - 54,999",36000,9999999,9999999,9999999,9999999,9999999,9999999,8,1,No,28767872,198895,28767872,8946688,24533488,54525096,28227776,7641127,29699636,25763204,27110068,53815248,7788711,45695440,29620076,7557717,49715768,8103767,30569532,29664924,28419984,23684862,31493382,45544252,8244620,29695852,41401784,28084800,30722972,26414016,8477426,28260164,47596412,25412732,30498512,8966448,46711660,7746759,53884472,7665782,47313084,9124121,44517048,8034944,27703172,27059996,39757884,33105868,7754319,29000434,28059148,25172216,46902064,30879816,8628272,44818908,28607590,24338212,32903486,26232708,32046902,8174290,45450020,8695436,29296524,42711120,7669965,46757136,25452624,26603522,29217052,8356399,29564064,44806632,28982256,8050639,45775652,25010134,30821032,7990148,25728288,46012624,19050,31750,50750,2017,208,3604006,North Crown Heights / Prospect Heights,No,Black,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,4,2,Female,25-34,No,Asian,1,4,2014,2,Change in Employment Status,US,98,98,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,9,2,3,2,9,1,2,2,1,2,1,1,2,1,40,1,25,9999,2,9999,3,99999,1375,2,2,2,1375,1,9,2,2,2,1,1,2,8,8,8,2,2,No,2,2,Excellent,2,No,No,No,No,No,No,No,No,No,No,1,3,3,9,9999,2014,30,2,16,9,SoleFemale,1,1440,"10,000 - 24,999",19000,9999999,9999999,9999999,9999999,9999999,9999999,8,1,No,22790834,738824,22790834,23650452,24438908,35890240,23360432,6865232,41607400,22932516,6211907,23849372,6683080,23543224,38150896,22799858,37730316,34555552,21940858,25409210,20346380,22224068,7410782,6846843,6902373,6379022,44480484,23175324,6323481,23817236,21975030,37465956,23072446,21882992,6563736,36495592,24412196,38852868,7627754,36174012,27043348,31637556,8284872,23125192,20898744,37839480,21135338,26417264,6586782,22020134,35138088,7648544,5839112,9283066,5737431,26253582,21515488,23886586,21642428,38609276,35356524,21305440,43159136,22981512,6836982,21057236,7324036,22573468,39202572,6928034,23473572,43376548,21676712,22500302,6589859,21218096,39678724,20136208,24987336,38562848,23215136,21201292,19050,31750,50750,2017,208,3604006,North Crown Heights / Prospect Heights,No,Asian,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,2,8,1,4,1,Female,25-34,No,White,1,4,2015,2,Wanted this neighborhood/ better services,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,5,1,3,2,9,2,4,3,1,1,1,1,2,1,75,1,16,9999,2,9999,2,99999,2450,1,2,2,2450,1,9,2,1,2,1,4,1,1,0,3,2,2,No,2,3,VG,2,No,No,No,No,No,No,No,No,No,No,2,2,2,9,9999,2007,80,11,16,9,Femalew.Adults,2,2541,"25,000 - 39,999",80000,9999999,9999999,9999999,9999999,9999999,9999999,8,1,No,24722760,771095,24722760,25321820,27040758,6803361,24824620,43430072,7796566,24647736,39191836,26322206,7157914,25115692,24919058,24515936,40422496,6362875,41516272,27368700,6552721,40549428,8207389,25062188,25540696,23364332,28180524,25382036,40167088,7622824,23670392,40394004,25591572,23630060,23754264,6846894,26587868,41792740,28351156,22896216,8578620,34683340,9066598,43071032,6731116,40215180,6627802,50011412,7028245,24143500,22135132,48628060,21668170,10087178,21215016,28851042,23485796,43436656,23762618,7092130,37995160,23638088,26861216,25018068,25712964,22347336,8138415,41555692,7258981,25855020,43476764,8063324,40298860,24389010,24379140,22739374,7283437,22354824,45620516,24733888,7378069,39433676,21800,36250,58000,2017,208,3604006,North Crown Heights / Prospect Heights,No,White,No,No
1,2,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,2,8,1,4,1,Male,25-34,No,White,1,4,2015,2,Wanted this neighborhood/ better services,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,5,1,3,2,9,2,4,3,1,2,1,1,2,1,75,1,16,9999,2,9999,2,99999,2450,2,2,2,2450,1,9,2,1,2,1,4,1,1,8,8,2,2,No,2,3,VG,2,No,No,No,No,No,No,No,No,No,No,2,2,2,9,9999,2007,80,11,16,9,Malew.Adults,2,2541,"25,000 - 39,999",80000,9999999,9999999,9999999,9999999,9999999,9999999,8,1,No,27031954,139197,27031954,28113928,24894872,8707287,24650206,53395984,7490318,28173836,43517624,28725724,7616716,29345676,29757964,26251944,37426388,9415779,46268160,23279824,8269546,41884848,8278154,27072988,26549170,24461224,29519416,25980626,47213264,8041686,28320662,42158776,30136080,24057008,26848392,7884042,27012118,45835104,28587926,23489504,8059807,48978764,8086391,40939588,8971893,36619172,8297245,44406948,7903082,27872500,27573560,46043940,27882998,7729561,25712400,27977676,27137404,44727176,27555894,7507935,42585524,27945372,28391888,27150992,28951860,25768452,6584504,49745144,8132759,24065344,49486472,7080515,50688748,29002620,23721220,28489536,7169545,26163496,42126980,30427864,7231114,43435264,21800,36250,58000,2017,208,3604006,North Crown Heights / Prospect Heights,No,White,No,No
